price,number_of_reviews,,,,,
53,25,,,,,
20,0,,,,,
61,101,,,,,
100,81,,,,,
65,47,,,,,
70,15,,,,,
80,102,,,,,
24,201,,,,,
95,1,,,,,
55,88,,,,,
18,122,,,,,
90,0,,,,,
99,4,,,,,
90,8,,,,,
90,8,,,,,
81,2,,,,,
90,14,,,,,
90,7,,,,,
90,3,,,,,
90,31,,,,,
150,0,,,,,
150,4,,,,,
38,188,,,,,
232,0,,,,,
155,1,,,,,
68,8,,,,,
258,0,,,,,
284,0,,,,,
200,0,,,,,
28,108,,,,,
85,98,,,,,
42,101,,,,,
69,218,,,,,
120,23,,,,,
110,27,,,,,
65,168,,,,,
99,1,,,,,
95,33,,,,,
132,19,,,,,
28,4,,,,,
25,21,,,,,
54,123,,,,,
175,6,,,,,
56,367,,,,,
75,33,,,,,
29,95,,,,,
67,62,,,,,
90,157,,,,,
46,138,,,,,
55,112,,,,,
70,10,,,,,
61,8,,,,,
40,2,,,,,
14,54,,,,,
70,142,,,,,
60,74,,,,,
60,15,,,,,
25,114,,,,,
50,6,,,,,
35,53,,,,,
70,7,,,,,
120,16,,,,,
260,24,,,,,
71,3,,,,,
99,58,,,,,
17,0,,,,,
70,16,,,,,
35,28,,,,,
75,34,,,,,
60,107,,,,,
105,1,,,,,
155,0,,,,,
361,1,,,,,
78,58,,,,,
160,18,,,,,
49,114,,,,,
285,0,,,,,
60,2,,,,,
90,9,,,,,
150,65,,,,,
22,77,,,,,
100,9,,,,,
75,10,,,,,
23,186,,,,,
110,90,,,,,
135,25,,,,,
90,49,,,,,
75,88,,,,,
54,39,,,,,
75,65,,,,,
49,0,,,,,
27,0,,,,,
19,0,,,,,
60,354,,,,,
90,10,,,,,
40,0,,,,,
23,79,,,,,
181,0,,,,,
80,9,,,,,
50,41,,,,,
99,33,,,,,
115,30,,,,,
79,9,,,,,
190,86,,,,,
79,7,,,,,
50,29,,,,,
202,0,,,,,
125,41,,,,,
155,96,,,,,
45,21,,,,,
96,176,,,,,
100,33,,,,,
121,225,,,,,
48,170,,,,,
45,92,,,,,
25,0,,,,,
56,22,,,,,
12,21,,,,,
10,20,,,,,
110,35,,,,,
29,61,,,,,
60,83,,,,,
95,4,,,,,
28,16,,,,,
120,28,,,,,
85,55,,,,,
100,34,,,,,
550,19,,,,,
41,4,,,,,
120,43,,,,,
200,18,,,,,
40,2,,,,,
157,39,,,,,
80,109,,,,,
70,167,,,,,
56,59,,,,,
49,37,,,,,
107,45,,,,,
65,3,,,,,
48,16,,,,,
80,3,,,,,
80,137,,,,,
80,106,,,,,
258,0,,,,,
154,2,,,,,
25,8,,,,,
310,0,,,,,
75,62,,,,,
154,3,,,,,
73,99,,,,,
154,1,,,,,
154,1,,,,,
55,40,,,,,
59,141,,,,,
20,122,,,,,
61,37,,,,,
22,36,,,,,
60,87,,,,,
38,23,,,,,
30,51,,,,,
45,5,,,,,
87,5,,,,,
20,25,,,,,
300,0,,,,,
90,7,,,,,
33,7,,,,,
60,8,,,,,
90,9,,,,,
62,93,,,,,
68,75,,,,,
100,111,,,,,
41,38,,,,,
14,10,,,,,
110,25,,,,,
18,14,,,,,
120,81,,,,,
62,32,,,,,
45,29,,,,,
85,78,,,,,
90,8,,,,,
41,33,,,,,
53,71,,,,,
103,28,,,,,
50,15,,,,,
55,176,,,,,
52,4,,,,,
98,73,,,,,
70,91,,,,,
154,1,,,,,
85,43,,,,,
75,13,,,,,
154,0,,,,,
74,180,,,,,
15,0,,,,,
121,0,,,,,
90,65,,,,,
121,0,,,,,
75,64,,,,,
650,0,,,,,
17,2,,,,,
120,1,,,,,
110,85,,,,,
120,31,,,,,
110,107,,,,,
110,42,,,,,
50,19,,,,,
190,17,,,,,
60,18,,,,,
181,1,,,,,
39,56,,,,,
25,17,,,,,
75,126,,,,,
60,3,,,,,
58,151,,,,,
85,13,,,,,
70,169,,,,,
70,1,,,,,
50,9,,,,,
39,166,,,,,
64,67,,,,,
18,0,,,,,
62,29,,,,,
85,148,,,,,
28,102,,,,,
158,2,,,,,
207,1,,,,,
21,3,,,,,
90,81,,,,,
145,54,,,,,
79,1,,,,,
70,134,,,,,
40,6,,,,,
400,3,,,,,
71,22,,,,,
90,51,,,,,
105,7,,,,,
40,2,,,,,
100,74,,,,,
50,62,,,,,
19,3,,,,,
22,1,,,,,
100,7,,,,,
25,92,,,,,
67,67,,,,,
150,23,,,,,
60,188,,,,,
75,32,,,,,
55,69,,,,,
55,5,,,,,
65,9,,,,,
35,39,,,,,
230,86,,,,,
36,10,,,,,
80,157,,,,,
761,9,,,,,
39,25,,,,,
120,20,,,,,
175,24,,,,,
157,100,,,,,
90,69,,,,,
90,1,,,,,
150,46,,,,,
22,53,,,,,
65,117,,,,,
75,66,,,,,
40,55,,,,,
25,2,,,,,
51,88,,,,,
50,9,,,,,
300,3,,,,,
50,21,,,,,
80,72,,,,,
140,74,,,,,
13,4,,,,,
48,82,,,,,
800,8,,,,,
30,41,,,,,
1000,1,,,,,
35,22,,,,,
48,15,,,,,
210,8,,,,,
220,4,,,,,
65,21,,,,,
119,171,,,,,
35,45,,,,,
75,72,,,,,
80,42,,,,,
130,3,,,,,
130,5,,,,,
130,17,,,,,
110,9,,,,,
249,4,,,,,
18,10,,,,,
130,4,,,,,
47,3,,,,,
130,19,,,,,
41,6,,,,,
70,0,,,,,
100,119,,,,,
40,0,,,,,
70,11,,,,,
53,4,,,,,
60,16,,,,,
100,142,,,,,
20,96,,,,,
100,0,,,,,
70,68,,,,,
15,35,,,,,
75,8,,,,,
80,291,,,,,
48,119,,,,,
300,0,,,,,
197,54,,,,,
23,27,,,,,
80,57,,,,,
100,4,,,,,
40,112,,,,,
120,69,,,,,
35,7,,,,,
52,173,,,,,
98,136,,,,,
147,53,,,,,
14,2,,,,,
70,45,,,,,
55,52,,,,,
71,103,,,,,
17,156,,,,,
45,115,,,,,
45,30,,,,,
23,109,,,,,
27,6,,,,,
60,3,,,,,
45,48,,,,,
39,61,,,,,
25,58,,,,,
62,78,,,,,
45,8,,,,,
80,170,,,,,
50,6,,,,,
95,126,,,,,
28,2,,,,,
110,171,,,,,
65,122,,,,,
246,0,,,,,
20,111,,,,,
77,178,,,,,
100,26,,,,,
50,90,,,,,
121,23,,,,,
40,7,,,,,
100,48,,,,,
200,112,,,,,
65,105,,,,,
69,65,,,,,
26,136,,,,,
49,0,,,,,
95,147,,,,,
130,2,,,,,
100,17,,,,,
100,35,,,,,
120,136,,,,,
225,41,,,,,
17,43,,,,,
120,7,,,,,
150,48,,,,,
132,21,,,,,
54,103,,,,,
65,120,,,,,
16,55,,,,,
18,15,,,,,
105,173,,,,,
66,9,,,,,
37,24,,,,,
42,106,,,,,
60,27,,,,,
240,1,,,,,
85,97,,,,,
350,1,,,,,
50,157,,,,,
15,164,,,,,
100,96,,,,,
130,55,,,,,
105,14,,,,,
30,0,,,,,
35,6,,,,,
17,3,,,,,
150,18,,,,,
21,0,,,,,
53,163,,,,,
224,136,,,,,
48,124,,,,,
160,2,,,,,
60,160,,,,,
120,23,,,,,
57,96,,,,,
55,100,,,,,
26,5,,,,,
250,101,,,,,
18,99,,,,,
35,27,,,,,
90,56,,,,,
59,72,,,,,
200,9,,,,,
100,6,,,,,
150,0,,,,,
190,15,,,,,
34,0,,,,,
19,2,,,,,
59,145,,,,,
30,7,,,,,
22,68,,,,,
46,54,,,,,
48,41,,,,,
59,199,,,,,
50,152,,,,,
178,81,,,,,
60,115,,,,,
243,10,,,,,
79,95,,,,,
85,59,,,,,
195,29,,,,,
60,16,,,,,
75,47,,,,,
60,143,,,,,
28,104,,,,,
35,87,,,,,
125,112,,,,,
77,118,,,,,
75,69,,,,,
130,87,,,,,
110,4,,,,,
75,9,,,,,
9,5,,,,,
9,6,,,,,
40,37,,,,,
200,43,,,,,
30,6,,,,,
89,115,,,,,
18,0,,,,,
135,64,,,,,
30,58,,,,,
65,102,,,,,
70,128,,,,,
21,4,,,,,
22,141,,,,,
80,25,,,,,
120,1,,,,,
20,7,,,,,
48,43,,,,,
15,0,,,,,
45,0,,,,,
92,98,,,,,
50,117,,,,,
70,44,,,,,
38,5,,,,,
45,128,,,,,
14,11,,,,,
27,0,,,,,
99,87,,,,,
8,2,,,,,
150,72,,,,,
19,20,,,,,
19,5,,,,,
20,28,,,,,
94,17,,,,,
60,103,,,,,
75,9,,,,,
65,149,,,,,
75,4,,,,,
100,4,,,,,
105,1,,,,,
51,106,,,,,
99,7,,,,,
78,91,,,,,
70,2,,,,,
39,45,,,,,
176,0,,,,,
100,1,,,,,
45,126,,,,,
30,9,,,,,
90,18,,,,,
79,9,,,,,
55,82,,,,,
55,190,,,,,
60,82,,,,,
60,46,,,,,
156,41,,,,,
35,178,,,,,
43,99,,,,,
35,50,,,,,
100,146,,,,,
98,174,,,,,
25,63,,,,,
120,55,,,,,
100,11,,,,,
67,129,,,,,
14,9,,,,,
118,9,,,,,
70,5,,,,,
49,11,,,,,
30,10,,,,,
244,0,,,,,
24,82,,,,,
40,0,,,,,
99,59,,,,,
99,76,,,,,
60,62,,,,,
75,48,,,,,
170,97,,,,,
140,94,,,,,
95,8,,,,,
94,0,,,,,
93,0,,,,,
50,110,,,,,
17,2,,,,,
50,16,,,,,
20,12,,,,,
76,142,,,,,
17,171,,,,,
33,42,,,,,
90,28,,,,,
46,16,,,,,
33,28,,,,,
65,58,,,,,
25,224,,,,,
36,32,,,,,
35,1,,,,,
58,15,,,,,
35,6,,,,,
48,26,,,,,
50,0,,,,,
47,1,,,,,
29,143,,,,,
695,0,,,,,
105,61,,,,,
26,284,,,,,
120,35,,,,,
78,38,,,,,
67,34,,,,,
55,0,,,,,
50,1,,,,,
75,92,,,,,
40,91,,,,,
20,27,,,,,
175,9,,,,,
69,77,,,,,
35,4,,,,,
135,6,,,,,
65,23,,,,,
4,2019/9/9,,,,,
18,127,,,,,
90,39,,,,,
30,12,,,,,
29,2,,,,,
181,2,,,,,
29,3,,,,,
180,82,,,,,
99,46,,,,,
40,1,,,,,
78,47,,,,,
70,0,,,,,
60,64,,,,,
80,30,,,,,
75,39,,,,,
80,74,,,,,
90,52,,,,,
450,46,,,,,
20,77,,,,,
310,0,,,,,
90,35,,,,,
50,0,,,,,
90,0,,,,,
45,35,,,,,
40,14,,,,,
150,0,,,,,
20,30,,,,,
87,99,,,,,
125,14,,,,,
60,2,,,,,
100,6,,,,,
90,201,,,,,
300,5,,,,,
150,3,,,,,
300,12,,,,,
49,13,,,,,
114,7,,,,,
78,15,,,,,
58,98,,,,,
80,26,,,,,
33,108,,,,,
48,113,,,,,
300,1,,,,,
258,1,,,,,
360,0,,,,,
75,3,,,,,
60,5,,,,,
23,10,,,,,
44,88,,,,,
50,35,,,,,
90,2,,,,,
80,11,,,,,
38,37,,,,,
65,20,,,,,
250,0,,,,,
141,10,,,,,
100,3,,,,,
60,11,,,,,
64,82,,,,,
200,0,,,,,
75,27,,,,,
47,39,,,,,
25,0,,,,,
49,148,,,,,
75,42,,,,,
38,52,,,,,
85,77,,,,,
85,88,,,,,
75,42,,,,,
29,20,,,,,
60,3,,,,,
85,154,,,,,
31,37,,,,,
70,88,,,,,
30,30,,,,,
60,6,,,,,
81,8,,,,,
22,1,,,,,
50,81,,,,,
29,91,,,,,
80,27,,,,,
150,0,,,,,
55,0,,,,,
15,17,,,,,
69,0,,,,,
78,5,,,,,
48,11,,,,,
86,3,,,,,
80,134,,,,,
90,101,,,,,
25,26,,,,,
62,197,,,,,
95,27,,,,,
56,200,,,,,
55,205,,,,,
54,210,,,,,
30,8,,,,,
300,44,,,,,
65,86,,,,,
30,14,,,,,
25,1,,,,,
200,1,,,,,
35,112,,,,,
65,6,,,,,
80,114,,,,,
40,159,,,,,
60,2,,,,,
450,28,,,,,
69,18,,,,,
96,22,,,,,
140,14,,,,,
24,36,,,,,
55,4,,,,,
20,18,,,,,
75,0,,,,,
44,3,,,,,
50,16,,,,,
75,118,,,,,
88,12,,,,,
75,21,,,,,
90,11,,,,,
60,2,,,,,
55,22,,,,,
65,27,,,,,
140,44,,,,,
50,10,,,,,
85,19,,,,,
70,7,,,,,
50,3,,,,,
48,5,,,,,
125,16,,,,,
65,4,,,,,
65,23,,,,,
98,1,,,,,
107,4,,,,,
70,7,,,,,
65,1,,,,,
70,3,,,,,
90,9,,,,,
90,20,,,,,
85,11,,,,,
85,7,,,,,
85,9,,,,,
115,8,,,,,
115,8,,,,,
115,16,,,,,
100,14,,,,,
100,17,,,,,
115,22,,,,,
115,11,,,,,
100,14,,,,,
55,3,,,,,
150,1,,,,,
95,22,,,,,
95,3,,,,,
95,5,,,,,
92,17,,,,,
88,4,,,,,
88,6,,,,,
95,35,,,,,
95,23,,,,,
92,19,,,,,
95,15,,,,,
57,7,,,,,
95,54,,,,,
95,43,,,,,
55,7,,,,,
55,4,,,,,
55,2,,,,,
55,3,,,,,
55,1,,,,,
65,3,,,,,
55,12,,,,,
55,6,,,,,
65,4,,,,,
55,3,,,,,
65,3,,,,,
65,8,,,,,
65,2,,,,,
65,7,,,,,
65,7,,,,,
90,5,,,,,
90,5,,,,,
90,5,,,,,
149,5,,,,,
115,42,,,,,
142,29,,,,,
64,2,,,,,
70,3,,,,,
60,5,,,,,
77,13,,,,,
117,7,,,,,
115,29,,,,,
75,14,,,,,
55,3,,,,,
48,5,,,,,
60,2,,,,,
75,1,,,,,
50,7,,,,,
60,3,,,,,
42,7,,,,,
90,24,,,,,
117,16,,,,,
55,12,,,,,
60,6,,,,,
75,41,,,,,
60,7,,,,,
40,6,,,,,
50,2,,,,,
47,6,,,,,
42,5,,,,,
42,7,,,,,
42,4,,,,,
42,7,,,,,
62,45,,,,,
55,11,,,,,
62,14,,,,,
50,16,,,,,
55,9,,,,,
50,10,,,,,
85,21,,,,,
107,53,,,,,
85,7,,,,,
45,42,,,,,
60,46,,,,,
25,9,,,,,
65,88,,,,,
90,67,,,,,
50,136,,,,,
25,11,,,,,
73,3,,,,,
140,10,,,,,
29,14,,,,,
35,90,,,,,
84,107,,,,,
99,0,,,,,
67,2,,,,,
80,39,,,,,
55,3,,,,,
60,8,,,,,
60,1,,,,,
40,1,,,,,
40,6,,,,,
40,4,,,,,
75,5,,,,,
90,28,,,,,
48,20,,,,,
48,8,,,,,
48,5,,,,,
30,4,,,,,
75,9,,,,,
99,54,,,,,
55,4,,,,,
150,0,,,,,
30,1,,,,,
80,20,,,,,
80,57,,,,,
55,168,,,,,
85,110,,,,,
67,43,,,,,
120,88,,,,,
330,0,,,,,
195,0,,,,,
125,1,,,,,
50,26,,,,,
85,32,,,,,
54,0,,,,,
57,95,,,,,
80,13,,,,,
85,21,,,,,
20,43,,,,,
300,24,,,,,
35,34,,,,,
123,142,,,,,
80,0,,,,,
70,0,,,,,
66,8,,,,,
70,0,,,,,
30,0,,,,,
50,0,,,,,
50,0,,,,,
66,11,,,,,
50,0,,,,,
38,133,,,,,
180,57,,,,,
19,21,,,,,
34,50,,,,,
105,12,,,,,
35,5,,,,,
38,3,,,,,
69,57,,,,,
120,42,,,,,
22,5,,,,,
100,2,,,,,
75,12,,,,,
75,16,,,,,
75,12,,,,,
82,11,,,,,
82,21,,,,,
70,32,,,,,
40,4,,,,,
30,0,,,,,
40,6,,,,,
75,129,,,,,
75,11,,,,,
75,20,,,,,
120,4,,,,,
200,0,,,,,
42,19,,,,,
60,6,,,,,
37,90,,,,,
79,3,,,,,
75,3,,,,,
400,71,,,,,
70,0,,,,,
60,25,,,,,
55,108,,,,,
124,4,,,,,
46,78,,,,,
66,10,,,,,
57,117,,,,,
95,175,,,,,
160,0,,,,,
27,170,,,,,
40,19,,,,,
110,8,,,,,
45,0,,,,,
30,22,,,,,
60,50,,,,,
95,5,,,,,
157,47,,,,,
450,5,,,,,
30,91,,,,,
45,121,,,,,
30,8,,,,,
140,91,,,,,
80,73,,,,,
75,67,,,,,
14,0,,,,,
55,5,,,,,
23,65,,,,,
105,0,,,,,
120,17,,,,,
45,129,,,,,
37,53,,,,,
55,71,,,,,
45,144,,,,,
36,63,,,,,
52,8,,,,,
45,175,,,,,
35,42,,,,,
70,45,,,,,
46,43,,,,,
143,136,,,,,
30,135,,,,,
1788,0,,,,,
80,0,,,,,
160,6,,,,,
40,72,,,,,
33,17,,,,,
18,26,,,,,
100,12,,,,,
30,6,,,,,
92,46,,,,,
78,119,,,,,
60,17,,,,,
70,10,,,,,
43,127,,,,,
50,15,,,,,
47,1,,,,,
18,127,,,,,
20,57,,,,,
60,8,,,,,
60,9,,,,,
20,91,,,,,
110,41,,,,,
40,14,,,,,
87,71,,,,,
45,14,,,,,
135,8,,,,,
35,1,,,,,
337,0,,,,,
225,2,,,,,
130,1,,,,,
15,0,,,,,
210,72,,,,,
60,162,,,,,
145,0,,,,,
28,38,,,,,
80,12,,,,,
75,44,,,,,
361,0,,,,,
105,28,,,,,
95,18,,,,,
60,0,,,,,
45,100,,,,,
90,0,,,,,
30,2,,,,,
95,94,,,,,
35,3,,,,,
69,44,,,,,
65,55,,,,,
65,3,,,,,
29,118,,,,,
65,141,,,,,
35,1,,,,,
105,55,,,,,
60,72,,,,,
300,34,,,,,
78,114,,,,,
60,3,,,,,
40,1,,,,,
60,321,,,,,
45,47,,,,,
45,151,,,,,
40,17,,,,,
65,11,,,,,
45,161,,,,,
50,0,,,,,
80,179,,,,,
43,60,,,,,
70,3,,,,,
38,45,,,,,
85,3,,,,,
150,0,,,,,
260,4,,,,,
88,178,,,,,
55,169,,,,,
475,0,,,,,
63,86,,,,,
40,2,,,,,
45,196,,,,,
120,10,,,,,
190,23,,,,,
38,1,,,,,
120,0,,,,,
49,83,,,,,
29,41,,,,,
60,0,,,,,
88,28,,,,,
22,36,,,,,
25,48,,,,,
42,24,,,,,
254,104,,,,,
257,79,,,,,
226,10,,,,,
59,36,,,,,
100,7,,,,,
45,126,,,,,
45,127,,,,,
20,69,,,,,
45,153,,,,,
57,150,,,,,
55,4,,,,,
55,1,,,,,
70,5,,,,,
155,0,,,,,
80,2,,,,,
35,2,,,,,
120,1,,,,,
22,19,,,,,
35,17,,,,,
60,32,,,,,
50,110,,,,,
49,31,,,,,
65,54,,,,,
51,0,,,,,
35,1,,,,,
150,0,,,,,
55,22,,,,,
60,9,,,,,
68,15,,,,,
55,12,,,,,
85,5,,,,,
40,184,,,,,
40,74,,,,,
65,7,,,,,
150,1,,,,,
75,148,,,,,
105,42,,,,,
105,10,,,,,
40,17,,,,,
85,23,,,,,
105,4,,,,,
47,10,,,,,
85,30,,,,,
176,3,,,,,
30,4,,,,,
80,212,,,,,
400,0,,,,,
80,136,,,,,
250,10,,,,,
34,69,,,,,
70,105,,,,,
181,0,,,,,
80,127,,,,,
30,1,,,,,
11,2,,,,,
45,7,,,,,
3,2019/7/13,,,,,
60,126,,,,,
35,30,,,,,
38,69,,,,,
30,7,,,,,
159,4,,,,,
145,1,,,,,
25,13,,,,,
75,3,,,,,
80,9,,,,,
120,3,,,,,
110,0,,,,,
400,0,,,,,
60,6,,,,,
65,74,,,,,
100,0,,,,,
25,2,,,,,
75,88,,,,,
60,2,,,,,
75,23,,,,,
70,3,,,,,
40,47,,,,,
85,2,,,,,
49,111,,,,,
80,128,,,,,
120,8,,,,,
85,7,,,,,
38,37,,,,,
49,7,,,,,
100,118,,,,,
131,10,,,,,
100,0,,,,,
70,11,,,,,
20,1,,,,,
45,24,,,,,
155,0,,,,,
99,140,,,,,
45,78,,,,,
155,0,,,,,
205,0,,,,,
260,0,,,,,
65,30,,,,,
101,3,,,,,
94,110,,,,,
29,16,,,,,
60,6,,,,,
40,141,,,,,
25,0,,,,,
55,7,,,,,
25,16,,,,,
40,81,,,,,
66,8,,,,,
83,6,,,,,
300,1,,,,,
70,0,,,,,
90,0,,,,,
368,18,,,,,
181,0,,,,,
135,96,,,,,
54,157,,,,,
75,81,,,,,
30,2,,,,,
70,24,,,,,
108,87,,,,,
137,7,,,,,
108,8,,,,,
75,61,,,,,
25,91,,,,,
29,24,,,,,
64,15,,,,,
54,7,,,,,
85,20,,,,,
100,38,,,,,
100,0,,,,,
89,35,,,,,
35,5,,,,,
65,3,,,,,
85,10,,,,,
100,126,,,,,
115,16,,,,,
55,1,,,,,
56,50,,,,,
45,48,,,,,
50,1,,,,,
50,44,,,,,
200,10,,,,,
99,36,,,,,
20,14,,,,,
120,4,,,,,
65,49,,,,,
150,7,,,,,
16,173,,,,,
16,166,,,,,
50,0,,,,,
45,0,,,,,
75,37,,,,,
28,44,,,,,
115,0,,,,,
38,3,,,,,
100,0,,,,,
108,10,,,,,
137,3,,,,,
70,1,,,,,
62,64,,,,,
179,2,,,,,
9,0.76,,,,,
200,5,,,,,
100,119,,,,,
45,93,,,,,
95,0,,,,,
140,8,,,,,
125,23,,,,,
99,42,,,,,
35,29,,,,,
75,22,,,,,
24,9,,,,,
90,108,,,,,
75,35,,,,,
1000,7,,,,,
90,8,,,,,
35,1,,,,,
200,0,,,,,
Private room,2,359,,,,
115,1,,,,,
15,1,,,,,
40,4,,,,,
30,1,,,,,
20,4,,,,,
83,107,,,,,
50,3,,,,,
258,0,,,,,
65,8,,,,,
130,32,,,,,
34,93,,,,,
59,2,,,,,
45,108,,,,,
59,41,,,,,
300,0,,,,,
60,8,,,,,
55,20,,,,,
48,88,,,,,
53,46,,,,,
59,37,,,,,
59,44,,,,,
35,1,,,,,
35,59,,,,,
99,0,,,,,
25,9,,,,,
23,20,,,,,
115,0,,,,,
40,1,,,,,
110,0,,,,,
55,8,,,,,
45,43,,,,,
71,109,,,,,
410,61,,,,,
50,3,,,,,
45,59,,,,,
45,30,,,,,
129,0,,,,,
13,0,,,,,
164,32,,,,,
65,0,,,,,
104,7,,,,,
235,71,,,,,
50,1,,,,,
38,185,,,,,
150,0,,,,,
250,0,,,,,
69,0,,,,,
100,1,,,,,
80,0,,,,,
60,55,,,,,
30,2,,,,,
55,73,,,,,
297,72,,,,,
40,6,,,,,
150,0,,,,,
75,121,,,,,
80,12,,,,,
32,3,,,,,
310,0,,,,,
10,0,,,,,
2,2019/9/14,,,,,
153,0,,,,,
104,0,,,,,
35,45,,,,,
95,75,,,,,
40,3,,,,,
57,84,,,,,
25,0,,,,,
55,49,,,,,
40,1,,,,,
90,32,,,,,
60,1,,,,,
120,6,,,,,
75,4,,,,,
60,21,,,,,
40,5,,,,,
120,84,,,,,
50,1,,,,,
50,11,,,,,
50,8,,,,,
45,0,,,,,
45,3,,,,,
45,1,,,,,
50,17,,,,,
40,2,,,,,
50,2,,,,,
40,2,,,,,
38,2,,,,,
139,7,,,,,
30,3,,,,,
35,41,,,,,
60,3,,,,,
100,1,,,,,
10,0,,,,,
55,82,,,,,
85,27,,,,,
18,11,,,,,
80,0,,,,,
65,137,,,,,
55,3,,,,,
26,5,,,,,
50,0,,,,,
75,28,,,,,
70,41,,,,,
99,5,,,,,
25,6,,,,,
200,0,,,,,
65,6,,,,,
160,8,,,,,
65,99,,,,,
55,32,,,,,
75,175,,,,,
73,73,,,,,
44,150,,,,,
70,144,,,,,
39,85,,,,,
120,71,,,,,
103,3,,,,,
28,0,,,,,
28,3,,,,,
64,135,,,,,
250,0,,,,,
80,21,,,,,
26,97,,,,,
45,82,,,,,
50,42,,,,,
90,45,,,,,
40,22,,,,,
16,15,,,,,
200,0,,,,,
70,146,,,,,
35,18,,,,,
130,0,,,,,
45,43,,,,,
120,0,,,,,
55,52,,,,,
79,95,,,,,
100,0,,,,,
50,0,,,,,
104,123,,,,,
30,117,,,,,
62,65,,,,,
390,0,,,,,
100,95,,,,,
50,0,,,,,
70,61,,,,,
39,58,,,,,
24,31,,,,,
900,14,,,,,
135,55,,,,,
59,1,,,,,
149,46,,,,,
80,36,,,,,
350,0,,,,,
232,0,,,,,
110,55,,,,,
75,93,,,,,
207,0,,,,,
49,267,,,,,
49,46,,,,,
82,175,,,,,
82,172,,,,,
50,4,,,,,
70,33,,,,,
36,55,,,,,
1200,0,,,,,
735,0,,,,,
350,21,,,,,
68,114,,,,,
25,1,,,,,
250,0,,,,,
35,1,,,,,
82,194,,,,,
70,161,,,,,
85,1,,,,,
251,50,,,,,
100,0,,,,,
180,144,,,,,
259,8,,,,,
65,108,,,,,
70,211,,,,,
100,162,,,,,
45,89,,,,,
100,87,,,,,
40,3,,,,,
157,31,,,,,
35,0,,,,,
80,1,,,,,
22,0,,,,,
50,1,,,,,
50,0,,,,,
120,90,,,,,
80,1,,,,,
50,1,,,,,
87,0,,,,,
300,73,,,,,
100,0,,,,,
82,169,,,,,
300,0,,,,,
60,3,,,,,
150,10,,,,,
125,3,,,,,
45,4,,,,,
60,76,,,,,
20,29,,,,,
39,110,,,,,
250,0,,,,,
25,0,,,,,
31,38,,,,,
120,71,,,,,
50,4,,,,,
30,2,,,,,
60,1,,,,,
20,9,,,,,
230,2,,,,,
69,0,,,,,
79,2,,,,,
50,0,,,,,
80,45,,,,,
61,49,,,,,
100,169,,,,,
23,0,,,,,
18,131,,,,,
25,33,,,,,
200,1,,,,,
150,0,,,,,
32,9,,,,,
90,1,,,,,
120,163,,,,,
180,3,,,,,
60,179,,,,,
66,8,,,,,
60,17,,,,,
45,7,,,,,
67,4,,,,,
18,0,,,,,
95,156,,,,,
25,41,,,,,
75,3,,,,,
38,4,,,,,
70,21,,,,,
195,0,,,,,
80,8,,,,,
250,17,,,,,
59,44,,,,,
129,0,,,,,
55,79,,,,,
100,0,,,,,
250,0,,,,,
500,0,,,,,
142,180,,,,,
80,6,,,,,
250,0,,,,,
49,28,,,,,
29,6,,,,,
17,33,,,,,
49,0,,,,,
145,136,,,,,
25,1,,,,,
200,0,,,,,
50,0,,,,,
70,55,,,,,
50,0,,,,,
25,4,,,,,
29,0,,,,,
55,86,,,,,
125,0,,,,,
75,38,,,,,
489,6,,,,,
60,67,,,,,
70,0,,,,,
48,0,,,,,
33,48,,,,,
15,0,,,,,
100,0,,,,,
30,2,,,,,
50,7,,,,,
70,68,,,,,
55,12,,,,,
250,0,,,,,
23,258,,,,,
45,0,,,,,
45,10,,,,,
120,1,,,,,
25,91,,,,,
30,1,,,,,
45,121,,,,,
80,0,,,,,
59,5,,,,,
75,7,,,,,
100,0,,,,,
48,21,,,,,
29,1,,,,,
70,0,,,,,
99,0,,,,,
75,17,,,,,
60,4,,,,,
50,3,,,,,
32,61,,,,,
72,0,,,,,
40,17,,,,,
34,0,,,,,
35,0,,,,,
25,3,,,,,
140,26,,,,,
70,0,,,,,
100,1,,,,,
230,0,,,,,
100,1,,,,,
45,29,,,,,
40,41,,,,,
30,215,,,,,
45,32,,,,,
27,5,,,,,
65,118,,,,,
129,3,,,,,
175,0,,,,,
27,7,,,,,
45,4,,,,,
39,126,,,,,
150,37,,,,,
70,94,,,,,
35,1,,,,,
60,16,,,,,
30,0,,,,,
20,16,,,,,
80,0,,,,,
80,17,,,,,
65,4,,,,,
30,0,,,,,
35,3,,,,,
55,1,,,,,
153,0,,,,,
56,5,,,,,
65,2,,,,,
62,1,,,,,
49,42,,,,,
90,3,,,,,
55,6,,,,,
63,1,,,,,
58,152,,,,,
20,5,,,,,
55,9,,,,,
200,0,,,,,
80,0,,,,,
39,59,,,,,
115,1,,,,,
23,24,,,,,
65,111,,,,,
15,57,,,,,
150,0,,,,,
110,2,,,,,
120,2,,,,,
70,167,,,,,
600,1,,,,,
47,9,,,,,
22,50,,,,,
200,1,,,,,
80,0,,,,,
300,0,,,,,
30,46,,,,,
800,0,,,,,
350,0,,,,,
55,62,,,,,
76,30,,,,,
55,141,,,,,
Entire home/apt,2,155,,,,
100,0,,,,,
39,0,,,,,
29,55,,,,,
39,60,,,,,
50,87,,,,,
45,40,,,,,
150,0,,,,,
70,0,,,,,
30,2,,,,,
275,111,,,,,
60,9,,,,,
60,5,,,,,
